,Unnamed: 0,question,answer
2538,2538,i want to go to the ball game.,greeting
2539,2539,is there a game tonight?,greeting
2540,2540,"yes, it starts at 7 p.m.",greeting
2541,2541,can we get tickets?,greeting
2542,2542,"yes, but only the cheap tickets.",greeting
2543,2543,how much are they?,greeting
2544,2544,they're only $5 each.,greeting
2545,2545,that's a good price.,greeting
2546,2546,"yes, it's cheaper than a hot dog or a beer.",greeting
2547,2547,where are the seats?,greeting
2548,2548,they're behind the outfield.,greeting
2549,2549,golf is so hard.,greeting
2550,2550,what's so hard about hitting a little white ball?,greeting
2551,2551,it's hard if you want to do it right.,greeting
2552,2552,you mean like tiger?,greeting
2553,2553,"no, like a good amateur golfer.",greeting
2554,2554,what's so hard about golf?,greeting
2555,2555,there are so many things you have to do right.,greeting
2556,2556,like what?,greeting
2557,2557,"like keep your left arm straight, keep your head down, and follow through.",greeting
2558,2558,yikes! who can remember all that?,greeting
2559,2559,you need to get a lot of lessons when you're really young.,greeting
2560,2560,did you hear about the ball player?,greeting
2561,2561,the home run hitter on drugs?,greeting
2562,2562,he said a doctor helped him with a personal problem.,greeting
2563,2563,he said he wasn't using drugs.,greeting
2564,2564,he apologized to the fans.,greeting
2565,2565,the league suspended him for 50 games.,greeting
2566,2566,that will cost him some money.,greeting
2567,2567,"yes, about $7 million.",greeting
2568,2568,that will teach him a good lesson.,greeting
2569,2569,he probably won't use drugs anymore.,greeting
2570,2570,but it won't stop other players from using drugs.,greeting
2571,2571,why is there so much crime?,greeting
2572,2572,because parents don't teach their kids right from wrong.,greeting
2573,2573,is that it?,greeting
2574,2574,"also, there aren't enough police.",greeting
2575,2575,but there are a lot of police.,greeting
2576,2576,there's only one police officer per 100 criminals.,greeting
2577,2577,can't we hire more police?,greeting
2578,2578,no. it costs too much money.,greeting
2579,2579,doesn't crime cost more than police?,greeting
2580,2580,"yes, it does.",greeting
2581,2581,so it would be cheaper to hire more police?,greeting
2582,2582,this is a great neighborhood.,greeting
2583,2583,"yes, it is.",greeting
2584,2584,people are friendly.,greeting
2585,2585,"yes, they are.",greeting
2586,2586,the streets and sidewalks are clean.,greeting
2587,2587,"yes, they are.",greeting
2588,2588,there's a real nice park nearby.,greeting
2589,2589,"yes, there is.",greeting
2590,2590,i feel safe here.,greeting
2591,2591,there is no crime here.,greeting
2592,2592,i wish i could move here.,greeting
2593,2593,the house burned down.,greeting
2594,2594,what happened?,greeting
2595,2595,the man fell asleep.,greeting
2596,2596,was he smoking?,greeting
2597,2597,"yes, he was smoking a cigarette.",greeting
2598,2598,did he die?,greeting
2599,2599,"yes, he did. his cat died, too.",greeting
2600,2600,that's too bad. what about his smoke alarm?,greeting
2601,2601,the battery was dead.,greeting
2602,2602,a good battery would have saved his life.,greeting
2603,2603,"he had cigarettes, but no battery.",greeting
2604,2604,they say he has started fifteen big fires.,greeting
2605,2605,he's been in jail three times already.,greeting
2606,2606,why did they ever let him out?,greeting
2607,2607,it's the law. they can't keep him in jail forever.,greeting
2608,2608,why not? everyone knows he's a firebug. he loves to start fires.,greeting
2609,2609,i don't know. sometimes the law doesn't make sense.,greeting
2610,2610,but his latest fire killed someone.,greeting
2611,2611,this time they have charged him with murder.,greeting
2612,2612,so maybe he'll go to jail forever?,greeting
2613,2613,i sure hope so.,greeting
2614,2614,someone should set him on fire.,greeting
2615,2615,put your seatbelt on.,greeting
2616,2616,why?,greeting
2617,2617,because it will protect you in case of an accident.,greeting
2618,2618,but it's uncomfortable.,greeting
2619,2619,it's the law.,greeting
2620,2620,it's so much trouble.,greeting
2621,2621,it's common sense.,greeting
2622,2622,it's so tight that it's hard for me to breathe.,greeting
2623,2623,hold your breath till we get there.,greeting
2624,2624,"okay, my seatbelt is on.",greeting
2625,2625,i'm glad you don't complain very much.,greeting
2626,2626,what are you doing?,greeting
2627,2627,i'm going to change the light bulb. it burnt out.,greeting
2628,2628,what are you standing on?,greeting
2629,2629,a couple of dictionaries and some textbooks.,greeting
2630,2630,are you crazy?,greeting
2631,2631,what's the matter?,greeting
2632,2632,those books will slip and you'll fall.,greeting
2633,2633,it's only a couple of feet.,greeting
2634,2634,"what if you fall while you're holding the light bulb, and it breaks and pieces go into your eyes?",greeting
2635,2635,i never thought about that.,greeting
2636,2636,you'd be blind for the rest of your life!,greeting
2637,2637,did you see that puddle of water on the floor?,greeting
2638,2638,yes. i called for a clean-up.,greeting
2639,2639,a puddle of water is very dangerous.,greeting
2640,2640,it isn't easy to see.,greeting
2641,2641,but it's real easy to slip on.,greeting
2642,2642,especially on these slick floors.,greeting
2643,2643,someone who slips could hurt their back.,greeting
2644,2644,they could even crack their head open.,greeting
2645,2645,we should stand here till the clean-up person gets here.,greeting
2646,2646,we can leave if we put an orange cone here.,greeting
2647,2647,"yes, but i don't know where the orange cones are.",greeting
2648,2648,what happens when the fire alarm rings?,greeting
2649,2649,we tell our students to leave the classroom.,greeting
2650,2650,can they take their belongings?,greeting
2651,2651,"yes, if they do it quickly.",greeting
2652,2652,where do the students go?,greeting
2653,2653,they go out to the north parking lot.,greeting
2654,2654,what do the teachers do?,greeting
2655,2655,we take our rosters to the parking lot and take roll.,greeting
2656,2656,why do you do that?,greeting
2657,2657,we want to make sure all the students are out of the building.,greeting
2658,2658,"if they are all outside, then what?",greeting
2659,2659,i have to go back upstairs.,greeting
2660,2660,why? we're already late.,greeting
2661,2661,i have to check the stove.,greeting
2662,2662,what's the matter?,greeting
2663,2663,maybe i left the burner on.,greeting
2664,2664,"no, you didn't. i checked the stove before we left.",greeting
2665,2665,are you sure?,greeting
2666,2666,of course i'm sure.,greeting
2667,2667,"well, i have to go back upstairs anyway.",greeting
2668,2668,it's getting later every minute.,greeting
2669,2669,i think i left the water running.,greeting
2670,2670,the city is buying guns.,greeting
2671,2671,what are they paying?,greeting
2672,2672,"up to $200 for each gun, no questions asked.",greeting
2673,2673,why are they doing this?,greeting
2674,2674,they want to get guns off the street.,greeting
2675,2675,who would turn in a gun for $200?,greeting
2676,2676,that isn't a good deal?,greeting
2677,2677,a good gun costs $400 or more.,greeting
2678,2678,"well, if you bring your receipt, maybe they'll give you $400.",greeting
2679,2679,i'll keep my receipt and my gun.,greeting
2680,2680,i didn't know you had a gun.,greeting
2681,2681,you're yawning.,greeting
2682,2682,i sure am.,greeting
2683,2683,you should go to bed.,greeting
2684,2684,i will as soon as i finish this article.,greeting
2685,2685,what are you reading?,greeting
2686,2686,it's about crime in los angeles.,greeting
2687,2687,what does it say?,greeting
2688,2688,the mayor says the crime rate is going down.,greeting
2689,2689,then why does everyone lock their doors?,greeting
2690,2690,i guess they haven't read this article.,greeting
2691,2691,no one believes that the crime rate is going down.,greeting
2692,2692,people who live in california are crazy.,greeting
2693,2693,why is that?,greeting
2694,2694,because of all the earthquakes and fires.,greeting
2695,2695,but big earthquakes happen only once in a while.,greeting
2696,2696,once in a while is once too many.,greeting
2697,2697,but you're right. there are a lot of fires.,greeting
2698,2698,a recent fire destroyed 85 homes.,greeting
2699,2699,"still, it's safer than florida.",greeting
2700,2700,florida doesn't have earthquakes or fires.,greeting
2701,2701,"no, florida just has hurricanes every year from june to october.",greeting
2702,2702,but most of those hurricanes are harmless.,greeting
2703,2703,i went to hawaii on vacation.,greeting
2704,2704,did you like it?,greeting
2705,2705,i loved it. i want to live there.,greeting
2706,2706,what did you like?,greeting
2707,2707,"the island is so green, and the water is so blue.",greeting
2708,2708,did you go swimming?,greeting
2709,2709,i went to the beach every day.,greeting
2710,2710,how was the weather?,greeting
2711,2711,it was hot and sunny every day.,greeting
2712,2712,what did you do at night?,greeting
2713,2713,at night i went out to eat. the food was delicious.,greeting
2714,2714,i like this hotel.,greeting
2715,2715,what do you like about it?,greeting
2716,2716,we get a free breakfast.,greeting
2717,2717,coffee and a roll?,greeting
2718,2718,"no, a real breakfast.",greeting
2719,2719,bacon and eggs?,greeting
2720,2720,"with toast, ham, sausage, fresh fruit, and juice.",greeting
2721,2721,wow! that is nice. let's stay for two nights.,greeting
2722,2722,"and the rooms are clean, too.",greeting
2723,2723,do they allow pets?,greeting
2724,2724,"no pets, no smoking.",greeting
2725,2725,i'm not sleeping here tonight.,greeting
2726,2726,what's the matter? this is a nice room.,greeting
2727,2727,"maybe the room is nice, but not the bed.",greeting
2728,2728,what's wrong with the bed?,greeting
2729,2729,look at this sheet.,greeting
2730,2730,yes?,greeting
2731,2731,see those stains?,greeting
2732,2732,i sure do.,greeting
2733,2733,i'm not sleeping on that sheet.,greeting
2734,2734,"well, just call the front desk. they'll give us new sheets.",greeting
2735,2735,i want sheets without stains on them.,greeting
2736,2736,what time does your plane leave?,greeting
2737,2737,it leaves at 12:15.,greeting
2738,2738,when do you have to be at the airport?,greeting
2739,2739,i have to be there two hours early.,greeting
2740,2740,so we have to be at the airport at 10:15.,greeting
2741,2741,that means we have to leave the house at 9:15.,greeting
2742,2742,"well, it's an hour to get there, if there are no traffic problems.",greeting
2743,2743,so maybe we better leave at 8:15?,greeting
2744,2744,"yes, it's better to get there too early than too late.",greeting
2745,2745,i agree.,greeting
2746,2746,you never know what might happen on these freeways.,greeting
2747,2747,i need to fly to new york.,greeting
2748,2748,when are you going?,greeting
2749,2749,during the christmas holidays.,greeting
2750,2750,you'd better buy your ticket now.,greeting
2751,2751,you must be kidding.,greeting
2752,2752,"no, i'm not. it's march. time is running out. seats are selling out right now.",greeting
2753,2753,i thought i would wait until october.,greeting
2754,2754,i'll bet this is the first time you've ever flown during christmas.,greeting
2755,2755,you're right.,greeting
2756,2756,"well, listen to me. you need to buy a ticket now.",greeting
2757,2757,but maybe prices will be cheaper in october.,greeting
2758,2758,i hate flying.,greeting
2759,2759,so do i.,greeting
2760,2760,"a long time ago, flying used to be okay.",greeting
2761,2761,now it's like riding a bus.,greeting
2762,2762,you're jammed in with people all around you.,greeting
2763,2763,"half of them are coughing, and the other half are sneezing.",greeting
2764,2764,you don't have any elbow room or knee room.,greeting
